path	size_bytes	mtime	git_status	file_type	sha256	classification	referenced_by	action	reason	canonical_path
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/predicated_vector_access_iterator.h	13088	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_scale_bias_vector_access_iterator.h	8232	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_access_iterator.h	2638	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_access_iterator_pitch_linear.h	13283	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_access_iterator_pitch_linear_direct_conv.h	18623	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_access_iterator_tensor_op.h	27922	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_access_iterator_tensor_op_sm80.h	47789	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_iterator.h	2616	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_iterator_pitch_linear.h	16508	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_iterator_pitch_linear_2dthreadtile.h	15486	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_iterator_tensor_op.h	36050	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/regular_tile_iterator_tensor_op_sm70.h	43663	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/transform/threadblock/vector_iterator.h	5226	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/platform/platform.h	28315	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/detail/collective.hpp	3048	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/detail/dependent_false.hpp	3710	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/detail/helper_macros.hpp	5745	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/detail/layout.hpp	9629	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/detail/mma.hpp	3089	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/layout.h	3020	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/matrix.h	35129	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/permute.h	24906	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/pitch_linear.h	5107	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/tensor.h	18798	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/tensor_op_multiplicand_sm70.h	29599	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/tensor_op_multiplicand_sm75.h	33137	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/tensor_op_multiplicand_sm80.h	29336	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/layout/vector.h	3354	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/thread/matrix.h	5893	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/threadblock_swizzle.h	2936	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/device/reduce_split_k.h	6823	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/device/tensor_reduce.h	8152	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/device/tensor_reduce_affine_contiguous.h	11579	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/device/tensor_reduce_affine_strided.h	11448	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/kernel/reduce_softmax_final.h	8762	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/kernel/reduce_split_k.h	7897	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/kernel/tensor_reduce_affine_contiguous.h	20685	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/kernel/tensor_reduce_affine_strided.h	21662	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/thread/reduce.h	7208	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cutlass/reduction/thread/reduction_operators.h	6790	1783157274	untracked	.h	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/config.hpp	5419	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/int_tuple.hpp	28088	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/layout.hpp	58037	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/layout_composed.hpp	17749	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/pointer.hpp	8403	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/pointer_base.hpp	8326	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/pointer_flagged.hpp	5510	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/pointer_swizzle.hpp	6136	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/stride.hpp	15939	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/swizzle.hpp	15341	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/swizzle_layout.hpp	21354	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/tensor.hpp	35169	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/tensor_predicate.hpp	2595	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/tile.hpp	2279	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/underscore.hpp	6203	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/container/alignment.hpp	2982	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/include/cute/container/array.hpp	9557	1783157273	untracked	.hpp	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
