figure_stage,tensor,condition,dataset,prompt_id,turn,cycle_id,token_position,layer_id
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,6,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,7,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,0,9,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,0,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,1,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,2,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,3,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,5,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,6,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,7,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,0,9,2
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,0,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,51,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,103,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,155,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,207,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,259,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,311,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,0,363,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,0,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,51,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,103,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,155,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,207,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,259,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,311,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,0,363,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,0,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,1,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,2,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,3,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,5,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,6,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,7,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,0,9,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,0,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,1,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,2,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,3,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,5,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,6,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,7,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,0,9,3
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,0,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,51,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,103,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,155,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,207,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,259,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,311,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,0,363,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,0,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,51,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,103,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,155,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,207,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,259,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,311,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,0,363,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,0,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,1,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,2,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,3,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,5,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,6,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,7,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,0,9,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,0,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,1,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,2,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,3,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,5,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,6,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,7,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,0,9,4
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,0,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,52,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,104,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,156,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,208,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,260,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,312,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,5,1,1,365,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,0,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,52,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,104,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,156,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,208,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,260,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,312,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,5,1,1,365,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,0,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,1,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,2,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,3,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,5,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,6,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,7,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,5,1,1,9,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,0,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,1,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,2,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,3,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,5,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,6,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,7,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,5,1,1,9,0
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,0,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,52,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,104,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,156,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,208,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,260,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,312,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,5,1,1,365,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,0,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,52,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,104,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,156,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,208,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,260,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,312,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,5,1,1,365,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,0,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,1,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,2,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,3,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,5,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,6,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,7,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,5,1,1,9,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,0,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,1,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,2,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,3,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,5,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,6,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,7,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,5,1,1,9,1
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,0,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,52,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,104,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,156,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,208,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,260,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,312,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,5,1,1,365,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,0,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,52,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,104,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,156,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,208,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,260,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,312,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,5,1,1,365,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,0,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,1,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,2,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,3,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,5,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,6,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,7,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,5,1,1,9,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,0,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,1,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,2,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,3,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,5,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,6,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,7,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,5,1,1,9,2
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,0,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,52,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,104,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,156,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,208,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,260,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,312,3
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,5,1,1,365,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,0,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,52,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,104,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,156,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,208,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,260,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,312,3
D,mtbench__L3_vctx_cache_QOFF,QOFF,mtbench,5,1,1,365,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,0,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,1,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,2,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,3,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,5,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,6,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,7,3
D,mtbench__L3_kdr_cache_QOFF,QOFF,mtbench,5,1,1,9,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,0,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,1,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,2,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,3,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,5,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,6,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,7,3
D,mtbench__L3_vdr_cache_QOFF,QOFF,mtbench,5,1,1,9,3
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,0,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,52,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,104,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,156,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,208,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,260,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,312,4
D,mtbench__L4_kctx_cache_QOFF,QOFF,mtbench,5,1,1,365,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,0,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,52,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,104,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,156,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,208,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,260,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,312,4
D,mtbench__L4_vctx_cache_QOFF,QOFF,mtbench,5,1,1,365,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,0,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,1,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,2,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,3,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,5,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,6,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,7,4
D,mtbench__L4_kdr_cache_QOFF,QOFF,mtbench,5,1,1,9,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,0,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,1,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,2,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,3,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,5,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,6,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,7,4
D,mtbench__L4_vdr_cache_QOFF,QOFF,mtbench,5,1,1,9,4
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,0,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,9,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,19,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,28,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,38,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,47,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,57,0
D,mtbench__L0_kctx_cache_QOFF,QOFF,mtbench,6,0,0,67,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,0,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,9,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,19,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,28,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,38,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,47,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,57,0
D,mtbench__L0_vctx_cache_QOFF,QOFF,mtbench,6,0,0,67,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,0,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,1,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,2,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,3,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,5,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,6,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,7,0
D,mtbench__L0_kdr_cache_QOFF,QOFF,mtbench,6,0,0,9,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,0,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,1,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,2,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,3,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,5,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,6,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,7,0
D,mtbench__L0_vdr_cache_QOFF,QOFF,mtbench,6,0,0,9,0
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,0,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,9,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,19,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,28,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,38,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,47,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,57,1
D,mtbench__L1_kctx_cache_QOFF,QOFF,mtbench,6,0,0,67,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,0,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,9,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,19,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,28,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,38,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,47,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,57,1
D,mtbench__L1_vctx_cache_QOFF,QOFF,mtbench,6,0,0,67,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,0,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,1,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,2,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,3,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,5,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,6,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,7,1
D,mtbench__L1_kdr_cache_QOFF,QOFF,mtbench,6,0,0,9,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,0,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,1,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,2,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,3,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,5,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,6,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,7,1
D,mtbench__L1_vdr_cache_QOFF,QOFF,mtbench,6,0,0,9,1
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,0,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,9,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,19,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,28,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,38,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,47,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,57,2
D,mtbench__L2_kctx_cache_QOFF,QOFF,mtbench,6,0,0,67,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,0,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,9,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,19,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,28,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,38,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,47,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,57,2
D,mtbench__L2_vctx_cache_QOFF,QOFF,mtbench,6,0,0,67,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,0,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,1,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,2,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,3,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,5,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,6,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,7,2
D,mtbench__L2_kdr_cache_QOFF,QOFF,mtbench,6,0,0,9,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,0,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,1,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,2,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,3,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,5,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,6,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,7,2
D,mtbench__L2_vdr_cache_QOFF,QOFF,mtbench,6,0,0,9,2
D,mtbench__L3_kctx_cache_QOFF,QOFF,mtbench,6,0,0,0,3
